file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/victorfrancorezende/./Aardvark/vedit/src/gw/vark/editor/VEdit.java,gw.vark.editor.VEdit$Anonymous15,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,-1,0
/Users/victorfrancorezende/./Aardvark/vedit/src/gw/vark/editor/VEdit.java,gw.vark.editor.VEdit$Anonymous17,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,-1,0
/Users/victorfrancorezende/./Aardvark/aardvark/test/gw/vark/AardvarkSuite.java,gw.vark.AardvarkSuite,class,8,8,0,8,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
/Users/victorfrancorezende/./Aardvark/vedit/src/gw/vark/editor/VEdit.java,gw.vark.editor.VEdit$Anonymous12,anonymous,2,2,0,2,3,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,2,0,0,1,2,5,0,3,2,0,0,0,16,-1,0
/Users/victorfrancorezende/./Aardvark/aardvark/src/gw/vark/shell/ReloadManager.java,gw.vark.shell.ReloadManager,class,5,7,2,5,30,1,0,38,18,0.71875,0.33333334,0.33333334,8,1,3,5,0,0,3,0,0,0,4,0,0,4,0,0,2,0,2,108,2,4,6,3,0,7,1,24,1,20,5,0,0,0,67,1,0
/Users/victorfrancorezende/./Aardvark/vedit/src/gw/vark/editor/VEdit.java,gw.vark.editor.VEdit$Anonymous11,anonymous,1,1,0,1,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,0,1,1,0,0,0,12,-1,0
/Users/victorfrancorezende/./Aardvark/vedit/src/gw/vark/editor/VEdit.java,gw.vark.editor.VEdit$Anonymous14,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
/Users/victorfrancorezende/./Aardvark/aardvark/test/gw/vark/testapi/TestUtil.java,gw.vark.testapi.TestUtil,class,1,5,4,1,4,1,0,6,1,0.0,NaN,NaN,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,3,0,0,0,0,1,0,1,0,1,1,0,0,0,10,1,0
/Users/victorfrancorezende/./Aardvark/vedit/src/gw/vark/editor/VEdit.java,gw.vark.editor.VEdit$Anonymous13,anonymous,5,5,0,5,4,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,1,1,0,5,0,5,1,0,0,0,30,-1,0
/Users/victorfrancorezende/./Aardvark/aardvark/src/gw/vark/AardvarkOptions.java,gw.vark.AardvarkOptions,class,3,8,5,3,54,1,0,17,81,0.86,0.16666667,0.8333333,15,0,12,3,0,0,12,0,0,0,10,0,0,10,0,0,0,0,1,127,14,3,5,0,0,36,5,33,2,21,2,0,0,0,62,1,0
/Users/victorfrancorezende/./Aardvark/vedit/src/gw/vark/editor/VEdit.java,gw.vark.editor.VEdit$Anonymous10,anonymous,1,1,0,1,3,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,2,0,0,0,2,0,0,0,8,-1,0
/Users/victorfrancorezende/./Aardvark/aardvark/src/gw/vark/Aardvark.java,gw.vark.Aardvark,class,25,37,12,25,82,1,0,144,375,0.90952384,0.014705882,0.014705882,30,13,16,13,0,1,17,0,0,0,7,5,0,5,0,2,3,0,27,366,21,10,12,9,6,57,19,72,21,58,4,0,0,0,196,1,0
/Users/victorfrancorezende/./Aardvark/vedit/src/gw/vark/editor/TargetPopup.java,gw.vark.editor.TargetPopup$Anonymous8,anonymous,0,0,0,0,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
