file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/log4j/log4j12/ParentClasspathStandardTestCase.java,org.apache.commons.logging.log4j.log4j12.ParentClasspathStandardTestCase,class,3,3,0,3,1,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,5,0,3,0,3,0,0,0,0,36,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/pathable/ChildFirstTestCase.java,org.apache.commons.logging.pathable.ChildFirstTestCase,class,5,6,1,5,11,2,0,35,15,0.0,0.0,0.0,6,2,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,114,2,1,0,1,0,54,14,46,0,34,1,0,0,0,121,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/config/FirstPriorityConfigTestCase.java,org.apache.commons.logging.config.FirstPriorityConfigTestCase,class,6,7,1,6,4,2,0,11,6,0.0,0.0,0.0,4,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,33,1,0,0,0,0,12,0,11,1,11,0,0,0,0,85,1,0
/Users/victorfrancorezende/./logging/src/java/org/apache/commons/logging/LogFactory.java,org.apache.commons.logging.LogFactory,class,3,30,27,3,158,1,2,65,507,0.9369748,0.011857707,0.011857707,34,26,13,12,9,0,23,7,4,0,14,14,7,4,3,0,9,0,144,674,31,4,47,18,2,153,3,103,52,66,6,5,0,0,766,1025,0
/Users/victorfrancorezende/./logging/src/java/org/apache/commons/logging/impl/Jdk14Logger.java,org.apache.commons.logging.impl.Jdk14Logger,class,2,3,1,2,26,1,0,10,204,0.9206349,0.005263158,0.005263158,21,0,20,1,0,0,20,0,0,0,3,1,0,0,3,0,1,0,13,89,7,0,3,0,7,2,2,14,0,9,2,0,0,0,104,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/log4j/log4j12/TestAppender.java,org.apache.commons.logging.log4j.log4j12.TestAppender,class,3,4,1,3,6,2,0,6,4,0.5,0.16666667,0.16666667,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,20,1,0,2,0,1,0,0,7,0,2,1,0,0,0,39,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/simple/DateTimeCustomConfigTestCase.java,org.apache.commons.logging.simple.DateTimeCustomConfigTestCase,class,6,7,1,6,5,4,0,13,10,0.0,0.0,0.0,5,1,3,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,29,1,0,0,0,3,11,0,6,0,6,0,0,0,0,114,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/logkit/StandardTestCase.java,org.apache.commons.logging.logkit.StandardTestCase,class,8,9,1,8,8,3,0,26,12,0.5625,0.2857143,0.35714287,8,1,7,0,1,0,8,0,0,0,2,0,0,0,2,0,0,0,5,60,2,0,0,0,0,15,1,15,0,10,0,0,0,0,75,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/jdk14/DefaultConfigTestCase.java,org.apache.commons.logging.jdk14.DefaultConfigTestCase,class,6,8,2,6,10,2,1,22,15,0.55,0.2,0.33333334,10,1,7,0,3,0,10,0,0,0,2,0,0,0,2,0,0,0,3,56,1,0,0,0,1,9,1,12,0,7,0,0,0,0,78,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/tccl/log/TcclDisabledTestCase.java,org.apache.commons.logging.tccl.log.TcclDisabledTestCase,class,7,8,1,7,9,2,0,23,8,0.70000005,0.1,0.1,5,1,5,0,0,0,5,0,0,0,2,2,2,0,0,0,2,0,4,63,1,0,0,3,0,21,1,18,4,18,1,0,0,0,105,1,0
